activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,True,True,False,False,False,False,False,False,False,False,ka0,Knowledge,Knowledge,True,False,True,Knowledge__kav,True,False,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Knowledge__kav/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Knowledge__kav/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Knowledge__kav/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Knowledge__kav/describe'), ('quickActions', '/services/data/v57.0/sobjects/Knowledge__kav/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Knowledge__kav/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Knowledge__kav')])"
False,,,True,False,False,False,True,False,False,False,False,False,00Q,Lead,Leads,True,True,True,Lead,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Lead/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Lead/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Lead/describe/approvalLayouts'), ('listviews', '/services/data/v57.0/sobjects/Lead/listviews'), ('describe', '/services/data/v57.0/sobjects/Lead/describe'), ('quickActions', '/services/data/v57.0/sobjects/Lead/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Lead/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Lead')])"
False,ChangeEvent,Lead,False,False,False,False,False,False,False,False,False,False,,Lead Change Event,Lead Change Event,False,False,False,LeadChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LeadChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LeadChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0mN,Lead Daily Metric,Lead Daily Metrics,False,False,False,LeadDailyMetric,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadDailyMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/LeadDailyMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadDailyMetric')])"
False,History,Lead,False,False,False,False,False,False,False,False,False,False,,Lead History,Lead History,False,False,False,LeadHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LeadHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,0mK,Lead Monthly Metric,Lead Monthly Metrics,False,False,False,LeadMonthlyMetric,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadMonthlyMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/LeadMonthlyMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadMonthlyMetric')])"
False,,,False,False,False,False,False,False,False,False,False,False,01J,Lead Status Value,Lead Status Value,False,False,False,LeadStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/LeadStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadStatus')])"
False,Tag,Lead,True,False,False,False,True,False,False,False,False,False,,Lead Tag,Lead Tag,False,False,False,LeadTag,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LeadTag/{ID}'), ('describe', '/services/data/v57.0/sobjects/LeadTag/describe'), ('sobject', '/services/data/v57.0/sobjects/LeadTag')])"
False,,,True,False,False,False,True,False,False,False,False,False,0S1,Lightning Experience Theme,Lightning Experience Themes,False,False,False,LightningExperienceTheme,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LightningExperienceTheme/{ID}'), ('describe', '/services/data/v57.0/sobjects/LightningExperienceTheme/describe'), ('sobject', '/services/data/v57.0/sobjects/LightningExperienceTheme')])"
False,,,True,False,False,False,True,False,False,False,False,False,7MM,LightningOnboardingConfig,LightningOnboardingConfigs,False,False,False,LightningOnboardingConfig,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LightningOnboardingConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/LightningOnboardingConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/LightningOnboardingConfig')])"
False,,,True,False,False,False,True,False,False,False,False,False,1WK,Linked Article,Linked Articles,True,False,False,LinkedArticle,True,True,True,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/LinkedArticle/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/LinkedArticle/{ID}'), ('describe', '/services/data/v57.0/sobjects/LinkedArticle/describe'), ('layouts', '/services/data/v57.0/sobjects/LinkedArticle/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/LinkedArticle')])"
False,History,LinkedArticle,False,False,False,False,False,False,False,False,False,False,,Linked Article History,Linked Article History,False,False,False,LinkedArticleHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LinkedArticleHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LinkedArticleHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LinkedArticleHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,0XB,List Email,List Emails,True,False,True,ListEmail,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ListEmail/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ListEmail/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmail/describe'), ('layouts', '/services/data/v57.0/sobjects/ListEmail/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ListEmail')])"
False,ChangeEvent,ListEmail,False,False,False,False,False,False,False,False,False,False,,List Email Change Event,List Email Change Event,False,False,False,ListEmailChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/ListEmailChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/ListEmailChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailChangeEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,0XF,List Email Individual Recipient,List Email Individual Recipients,False,False,False,ListEmailIndividualRecipient,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailIndividualRecipient/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailIndividualRecipient/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailIndividualRecipient')])"
False,,,False,False,False,False,False,False,False,False,False,False,0hG,List Email Monthly Metric,List Email Monthly Metrics,False,False,False,ListEmailMonthlyMetric,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailMonthlyMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailMonthlyMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailMonthlyMetric')])"
False,,,True,False,False,False,True,False,False,False,False,False,0XD,List Email Recipient Source,List Email Recipient Sources,False,False,False,ListEmailRecipientSource,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailRecipientSource/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailRecipientSource/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailRecipientSource')])"
False,Share,ListEmail,True,False,False,False,True,False,False,False,False,False,,List Email Share,List Email Share,False,False,False,ListEmailShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailShare/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,00B,List View,List Views,False,False,True,ListView,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListView/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListView/describe'), ('sobject', '/services/data/v57.0/sobjects/ListView')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Dd,List View Chart,List View Charts,False,False,False,ListViewChart,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewChart/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListViewChart/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewChart')])"
False,,,False,False,False,False,False,False,False,False,False,False,0De,List View Chart Instance,List View Chart Instances,False,False,False,ListViewChartInstance,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewChartInstance/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListViewChartInstance/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewChartInstance')])"
False,,,False,False,False,False,False,False,False,False,False,False,04F,Login Geo Data,Login Geo Data,False,False,False,LoginGeo,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginGeo/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginGeo/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginGeo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ya,Login History,Login History,False,False,False,LoginHistory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginHistory')])"
False,,,False,False,False,False,True,False,False,False,False,False,710,Login IP,Login IP,False,False,False,LoginIp,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginIp/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginIp/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginIp')])"
False,,,False,False,False,False,False,False,False,False,False,False,0PH,Logout Event Stream,Logout Event Streams,False,False,False,LogoutEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LogoutEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LogoutEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LogoutEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/LogoutEventStream')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Lookups from Activity,Lookups from Activities,False,False,False,LookedUpFromActivity,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LookedUpFromActivity/{ID}'), ('describe', '/services/data/v57.0/sobjects/LookedUpFromActivity/describe'), ('sobject', '/services/data/v57.0/sobjects/LookedUpFromActivity')])"
False,,,True,False,False,False,True,False,False,False,False,False,01H,Mail Merge Template,Mail Merge Template,False,False,False,MailmergeTemplate,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MailmergeTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/MailmergeTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/MailmergeTemplate')])"
False,,,False,False,False,False,False,False,False,False,False,False,20Y,Managed Content,Managed Contents,True,False,False,ManagedContent,True,True,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ManagedContent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ManagedContent/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContent/describe'), ('layouts', '/services/data/v57.0/sobjects/ManagedContent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ManagedContent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ap,Managed Content Channel,Managed Content Channels,False,False,False,ManagedContentChannel,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ManagedContentChannel/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContentChannel/describe'), ('sobject', '/services/data/v57.0/sobjects/ManagedContentChannel')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Zu,Managed Content Space,Managed Content Spaces,False,False,True,ManagedContentSpace,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ManagedContentSpace/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContentSpace/describe'), ('sobject', '/services/data/v57.0/sobjects/ManagedContentSpace')])"
False,,,False,False,False,False,False,False,False,False,False,False,9Ps,Managed Content Variant,Managed Content Variants,True,False,False,ManagedContentVariant,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ManagedContentVariant/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ManagedContentVariant/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContentVariant/describe'), ('layouts', '/services/data/v57.0/sobjects/ManagedContentVariant/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ManagedContentVariant')])"
False,,,False,False,False,False,False,False,False,False,False,False,1sg,Segment,Segments,True,False,True,MarketSegment,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketSegment/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketSegment/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MarketSegment/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MarketSegment/describe'), ('layouts', '/services/data/v57.0/sobjects/MarketSegment/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketSegment')])"
